8906, OpenGFW, https://github.com/apernet/OpenGFW, "OpenGFW is a flexible, easy-to-use, open source implementation of GFW (Great Firewall of China) on Linux", "censorship,dpi,filtering,firewall,gfw,ips,networking", 2023-12-13 06:37:41 +0000 UTC
5351, daytona, https://github.com/daytonaio/daytona, "The Open Source Dev Environment Manager.", "dev-env,dev-environment-setup,developer-tools,development-environment,development-environment-manager", 2024-02-06 08:21:20 +0000 UTC
4164, ladder, https://github.com/everywall/ladder, "Selfhosted alternative to 12ft.io. and 1ft.io bypass paywalls with a proxy ladder and remove CORS headers from any URL", "bypass,cors,cors-proxy,paywall,paywall-blocker,paywall-bypasser", 2023-11-01 21:09:49 +0000 UTC
3422, xzbot, https://github.com/amlweems/xzbot, "notes, honeypot, and exploit demo for the xz backdoor (CVE-2024-3094)", "", 2024-04-01 14:28:09 +0000 UTC
3093, ssh3, https://github.com/francoismichel/ssh3, "SSH3: faster and rich secure shell using HTTP/3, checkout our article here: https://arxiv.org/abs/2312.08396 and our Internet-Draft: https://datatracker.ietf.org/doc/draft-michel-ssh3/", "", 2023-10-31 10:21:38 +0000 UTC
3040, hatchet, https://github.com/hatchet-dev/hatchet, "A distributed, fault-tolerant task queue", "concurrency,dag,distributed,distributed-systems,durable-execution,event-driven,fastapi,golang,nodejs,python,queue,typescript,workflow-engine", 2023-12-15 17:50:29 +0000 UTC
2643, coze-discord-proxy, https://github.com/deanxv/coze-discord-proxy, "代理Discord对话Coze-Bot，实现以API形式请求GPT4模型，提供对话、文生图、图生文、知识库检索等功能。", "", 2024-01-26 07:32:25 +0000 UTC
2469, gptscript, https://github.com/gptscript-ai/gptscript, "Natural Language Programming", "", 2024-01-29 23:21:29 +0000 UTC
2402, retina, https://github.com/microsoft/retina, "eBPF distributed networking observability tool for Kubernetes", "ebpf,kubernetes,networking,observability", 2024-01-23 01:31:59 +0000 UTC
2325, redka, https://github.com/nalgeon/redka, "Redis re-implemented with SQLite", "database,key-value,redis,sqlite", 2024-04-06 19:10:02 +0000 UTC
2242, freeze, https://github.com/charmbracelet/freeze, "Generate images of code and terminal output 📸", "", 2024-01-10 00:51:47 +0000 UTC
2024, vfox, https://github.com/version-fox/vfox, "A cross-platform and extendable version manager with support for Java, Node.js, Flutter, .Net & more", "asdf,bash,cli,cmd,cross-platform,development-tools,golang,linux,lua,macos,nodejs,plugin-manager,powershell,sdk,tools,version-manager,windows,zsh", 2023-12-09 08:57:59 +0000 UTC
1950, river, https://github.com/riverqueue/river, "Fast and reliable background jobs in Go", "background-jobs,go,golang,postgres,postgresql,queue", 2023-11-08 17:43:41 +0000 UTC
1873, otel-profiling-agent, https://github.com/elastic/otel-profiling-agent, "The production-scale datacenter profiler (C/C++, Go, Rust, Python, Java, NodeJS, PHP, Ruby, Perl, ...)", "ebpf,profiler", 2024-04-15 14:22:53 +0000 UTC
1845, aurora, https://github.com/aurora-develop/aurora, "free", "chatgpt,free,gpt", 2024-04-02 00:57:58 +0000 UTC
1785, openbao, https://github.com/openbao/openbao, "OpenBao exists to provide a software solution to manage, store, and distribute sensitive data including secrets, certificates, and keys.", "go,secret-management,security", 2023-11-09 18:17:33 +0000 UTC
1732, new-api, https://github.com/Calcium-Ion/new-api, "基于One API的二次开发版本，支持Midjourney，仅供个人管理渠道使用，请勿用于商业API分发！", "", 2023-11-10 19:33:36 +0000 UTC
1023, tlm, https://github.com/yusufcanb/tlm, "Local CLI Copilot, powered by CodeLLaMa. 💻🦙", "bash,codellama,llama2,llm,powershell,starcoder2", 2024-02-14 12:00:13 +0000 UTC
995, siglens, https://github.com/siglens/siglens, "100x Efficient Log Management than Splunk :rocket: Reduce your observability cost by 90%", "distributed-tracing,go,hacktoberfest,log-management,log-search,logging,logs,monitoring,newrelic,observability,opensource,opentelemetry,splunk", 2023-10-31 14:07:33 +0000 UTC
970, codapi, https://github.com/nalgeon/codapi, "Interactive code examples for documentation, education and fun", "code-playground,interactive-code,interactive-snippets,playground,sandbox,snippets", 2023-11-24 22:24:22 +0000 UTC
966, bitalostored, https://github.com/zuoyebang/bitalostored, "Bitalostored is a high-performance distributed storage system, core engine based on bitalosdb(self-developed), compatible with Redis protocol.", "bitalosdb,database,distributed-storage,high-performance,kvstore,nosql,redis,storage-engine", 2024-02-26 09:24:45 +0000 UTC
959, imessage, https://github.com/beeper/imessage, "A Matrix-iMessage puppeting bridge.", "", 2023-12-20 13:56:11 +0000 UTC
884, Terrapin-Scanner, https://github.com/RUB-NDS/Terrapin-Scanner, "This repository contains a simple vulnerability scanner for the Terrapin attack present in the paper \"Terrapin Attack: Breaking SSH Channel Integrity By Sequence Number Manipulation\".", "attack,cryptography,ssh,vulnerability,vulnerability-scanner", 2023-12-12 16:12:18 +0000 UTC
817, workout-tracker, https://github.com/jovandeginste/workout-tracker, "A workout tracking web application for personal use (or family, friends), geared towards running and other GPX-based activities", "chartjs,docker,fitness-tracker,go,gpx,leaflet,self-hosted,tailwindcss,workout-tracker,workouts", 2024-02-16 20:19:59 +0000 UTC
793, glasskube, https://github.com/glasskube/glasskube, "🧊 The next generation Package Manager for Kubernetes 📦 Featuring a GUI and a CLI. Glasskube packages are dependency aware, GitOps ready and can get automatic updates via a central public package repository.", "cloud-native,cobra,cobra-cli,devops,devops-tools,glasskube,go,golang,htmx,kubebuilder,kubernetes,kubernetes-operator,package,package-manager", 2024-01-11 19:19:34 +0000 UTC
767, XiebroC2, https://github.com/INotGreen/XiebroC2, "一款支持多人协作的渗透测试图形化框架、支持lua插件扩展、域前置/CDN上线、自定义多个模块、自定义shellcode、文件管理、进程管理、内存加载、反向代理等功能", "c2,pentest-tool", 2024-02-15 15:46:07 +0000 UTC
749, palworld-server-tool, https://github.com/zaigie/palworld-server-tool, "[中文|English|日本語]基于.sav存档解析和REST&RCON优雅地用可视化界面管理幻兽帕鲁专用服务器。/ Through parse .sav and REST&RCON, visual interface management PalWorld dedicated server.", "", 2024-01-24 04:25:45 +0000 UTC
720, clash-core, https://github.com/Kuingsmile/clash-core, "backup of clash core", "", 2023-11-03 06:28:11 +0000 UTC
693, errtrace, https://github.com/bracesdev/errtrace, "An alternative to stack traces for your Go errors", "golang", 2023-11-03 15:18:42 +0000 UTC
689, alloy, https://github.com/grafana/alloy, "OpenTelemetry Collector distribution with programmable pipelines", "collector,grafana,loki,monitoring,observability,opentelemetry,opentelemetry-collector,prometheus", 2024-02-28 14:00:15 +0000 UTC
637, aiwechat-vercel, https://github.com/pwh-pwh/aiwechat-vercel, "使用vercel的functions，将ai功能加入微信公众号", "ai,bot,gpt,vercel-serverless,wechat", 2024-02-27 15:33:15 +0000 UTC
625, htmx-go, https://github.com/angelofallars/htmx-go, "</> Build awesome HTMX + Go projects faster.", "", 2023-11-22 02:18:44 +0000 UTC
614, pql, https://github.com/runreveal/pql, "Pipelined Query Language", "clickhouse,detection-engineering,go,golang,query-language,siem,sql", 2024-01-26 23:15:38 +0000 UTC
604, reverst, https://github.com/flipt-io/reverst, "Reverse Tunnels in Go over HTTP/3 and QUIC", "", 2024-04-03 13:32:11 +0000 UTC
567, thruster, https://github.com/basecamp/thruster, "", "", 2024-01-05 17:19:07 +0000 UTC
553, seabird, https://github.com/getseabird/seabird, "Native Kubernetes desktop client.", "gui,kubernetes", 2024-01-18 09:53:42 +0000 UTC
518, Message-Push-Nest, https://github.com/engigu/Message-Push-Nest, "🕊️ Message Nest - 打造个性化消息推送平台，整合邮件、钉钉、企业微信、自定义webhook等多种通知方式。定制你的消息，让通知方式更灵活多样。 🕊️ Message Nest - Craft your personalized message push hub, seamlessly integrating notifications from emails dtalk and so on. Tailor your messages for a flexible and diverse notification experience.", "message,message-hosted,message-manager,message-push,message-site,push,push-message", 2023-12-14 09:33:00 +0000 UTC
503, palworld-go, https://github.com/Hoshinonyaruko/palworld-go, "Pal World all-in-one webui for pc and mobile devices.", "", 2024-01-22 17:02:25 +0000 UTC
493, rHttp, https://github.com/1buran/rHttp, "REPL for HTTP", "http-cli,repl,tui", 2024-03-08 18:26:32 +0000 UTC
488, rot, https://github.com/candiddev/rot, "Future proof secrets management", "crypto,secrets", 2023-11-26 16:02:29 +0000 UTC
473, wxbot, https://github.com/jwping/wxbot, "PC微信Hook模块、Hook WeChat / 微信逆向、微信机器人、WeChatRobot", "", 2023-11-11 10:00:30 +0000 UTC
450, gemini-openai-proxy, https://github.com/zhu327/gemini-openai-proxy, "A proxy for converting the OpenAI API protocol to the Google Gemini Pro protocol.", "chatgpt,chatgpt-api,gemini,gemini-pro,gemini-pro-vision,gpt-4-vision-preview,openai", 2023-12-16 14:57:03 +0000 UTC
444, zkp-hmac-communication-go, https://github.com/zk-Call/zkp-hmac-communication-go, "\"Zero-Knowledge\" Proof Implementation with HMAC Communication in Go", "go,hmac,zero-knowledge,zk-call,zkproof", 2024-04-03 09:33:59 +0000 UTC
434, nuke, https://github.com/ortuman/nuke, "⚡ A memory arena implementation for Go.", "arena-allocator,garbage-collection,go,low-latency,memory-management,performance", 2024-02-23 14:02:28 +0000 UTC
428, dbchaos, https://github.com/adaptive-scale/dbchaos, "Stress-test your database with pre-defined queries. Generate synthetic data and events statically or with GPT.", "chaos,database", 2023-12-30 15:43:39 +0000 UTC
423, zigbee_home, https://github.com/ffenix113/zigbee_home, "Project to provide functionality similar to ESPHome but for Zigbee instead of WiFi for nRF52", "esphome,home-assistant,nrf52,nrf52840,nrf52840-dongle,zigbee,zigbee2mqtt", 2023-12-04 18:47:03 +0000 UTC
411, cursusdb, https://github.com/cursusdb/cursusdb, "CursusDB is an open-source distributed in-memory yet persisted document oriented database system with real time capabilities. ", "database,database-system,database-systems,dbms,distributed-database,distributed-systems,document-oriented-database,golang,multi-platform,networking,nosql,nosql-database,open-source,realtime-database,schemaless,sql-like,unstructured-documents", 2023-11-22 13:26:09 +0000 UTC
404, go-xdr, https://github.com/diamcircle/go-xdr, "", "", 2024-01-25 04:29:13 +0000 UTC
404, go, https://github.com/diamcircle/go, "", "", 2024-01-25 07:42:14 +0000 UTC
403, throttled, https://github.com/diamcircle/throttled, "", "", 2024-01-25 06:11:39 +0000 UTC
392, logdy-core, https://github.com/logdyhq/logdy-core, "Web based real-time log viewer. Stream ANY content to a web UI with autogenerated filters. Parse any format with TypeScript.", "developer-experience,easy-pick,log,log-viewer,logger,logger-interface,logging,logging-library,logging-server,logs,logs-view,logviewer,low-code", 2024-01-24 23:12:45 +0000 UTC
390, generative-ai-go, https://github.com/google/generative-ai-go, "Go SDK for Google Generative AI", "go,golang,llm,machine-learning", 2023-12-04 16:00:24 +0000 UTC
388, greenmask, https://github.com/GreenmaskIO/greenmask, "PostgreSQL database anonymization tool", "dump,golang,masking,obfuscation,obfuscator,postgresql,restore,s3,security,security-tools,staging", 2023-12-01 22:19:27 +0000 UTC
375, agency, https://github.com/neurocult/agency, "🕵️\u200d♂️ Library designed for developers eager to explore the potential of Large Language Models (LLMs) and other generative AI through a clean, effective, and Go-idiomatic approach.", "agents,ai,artificial-general-intelligence,artificial-intelligence,artificial-neural-networks,autonomous-agents,chatgpt,generative-ai,go,golang,gpt,language-models,llm,llmops,machine-learning,neural-network,nlp,openai,rag,vector-database", 2023-11-13 19:49:03 +0000 UTC
334, wrest-chat, https://github.com/opentdp/wrest-chat, "微信机器人，PC Wechat Api/Bot/Sdk，内置 WEB 管理界面，可接入GPT、Gemini 、星火、文心、混元 、通义千问等大语言模型", "", 2023-11-13 04:03:18 +0000 UTC
332, smartSNI, https://github.com/bepass-org/smartSNI, "A simple single file smart sni proxy with doh and dot written in go", "dns-over-https,dns-over-tls,dns-proxy-server,dns-proxy-sni,dns-server,doh", 2023-11-20 16:50:55 +0000 UTC
331, whats-spoofing, https://github.com/lichti/whats-spoofing, "Whatsapp Exploit to spoofing impersonate of reply message ", "", 2023-12-14 03:35:19 +0000 UTC
328, superfile, https://github.com/MHNightCat/superfile, "Pretty fancy and modern terminal file manager", "bubbletea,cli,file-manager,filemanager,filesystem,golang,linux-app,terminal-app,terminal-based,terminal-file-manager,tui", 2024-03-19 15:49:52 +0000 UTC
327, omni, https://github.com/siderolabs/omni, "SaaS-simple deployment of Kubernetes - on your own hardware.", "", 2024-02-29 13:12:09 +0000 UTC
311, Choccy, https://github.com/l3yx/Choccy, "GitHub项目监控 && CodeQL自动扫描   (GitHub project monitoring && CodeQL automatic analysis)", "codeql,security,static-analysis", 2023-11-20 13:41:42 +0000 UTC
309, diagram-as-code, https://github.com/awslabs/diagram-as-code, "Diagram-as-code for AWS architecture.", "aws,diagram-as-code", 2024-02-21 00:57:40 +0000 UTC
303, lc, https://github.com/wgpsec/lc, "LC（List Cloud）是一个多云攻击面资产梳理工具", "cloud,cloudsecurity,cybersecurity", 2024-04-06 13:04:37 +0000 UTC
303, awskillswitch, https://github.com/secengjeff/awskillswitch, "Lambda function that streamlines containment of an AWS account compromise", "", 2023-11-03 23:13:37 +0000 UTC
300, amprobe, https://github.com/amuluze/amprobe, "轻量级主机及容器监控服务", "", 2024-03-14 09:20:19 +0000 UTC
295, godel-scheduler, https://github.com/kubewharf/godel-scheduler, "an unified scheduler for online and offline tasks", "", 2023-11-07 08:28:00 +0000 UTC
